VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  
        180,           0,          99,       -5.97946961,      -3.046521997,      -3.492209649,     -0.3289170551,       1.919356395,     0.01077687418,                 0,                 0,                 0,  -1.651332703e-05,       1.919356395,     0.01077687418,                 0,    0.005614837455,       1.138619666,      -2.842153631,      -2.737230178,      -2.694293462,       -2.73988574
        181,           0,          99,      -6.006523635,      -3.112884404,      -3.589068339,     -0.3747832554,       1.921863565,     0.01826343469,                 0,                 0,                 0,   -2.26940438e-05,       1.921863565,     0.01826343469,                 0,     0.00950298191,       1.179210962,      -2.872634522,      -2.801636029,      -2.800320248,      -2.788195578
        182,           0,          99,      -6.223991818,      -3.385742272,      -3.791884958,     -0.6203963921,       1.922911129,      0.0219349609,                 0,                 0,                 0,  -2.695612058e-05,       1.922911129,      0.0219349609,                 0,     0.01140716311,       1.149374824,      -3.095978139,      -3.075174421,      -3.009904477,      -3.038665176
        183,           0,          99,      -6.332500163,      -3.451781378,      -3.803799337,     -0.7167329428,       1.922638644,     0.02089346961,                 0,                 0,                 0,  -2.716375912e-05,       1.922638644,     0.02089346961,                 0,     0.01086708086,       1.172577295,      -3.210954968,       -3.14817088,       -3.03311747,      -3.140900446
        184,           0,          99,      -6.129285568,      -3.187473215,      -3.632342285,     -0.4774677197,       1.922147095,     0.01579433806,                 0,                 0,                 0,  -1.777458553e-05,       1.922147095,     0.01579433806,                 0,    0.008217028814,      0.9806006671,      -3.014478338,      -2.892280939,      -2.868647466,      -2.910210743
        185,           0,          99,      -5.957314247,      -3.008795323,      -3.452079385,     -0.3001186733,       1.922133274,    0.007389534707,                 0,                 0,                 0,  -2.987810867e-06,       1.922133274,    0.007389534707,                 0,    0.003844444508,      0.8893469181,       -2.85579103,      -2.722234765,      -2.700862032,      -2.746645072
        186,           0,          99,       -5.97799473,      -3.028932073,      -3.484883359,     -0.3140120175,       1.923525466,   -0.003140266754,                 0,                 0,                 0,   1.066223232e-05,       1.923525466,   -0.003140266754,                 0,    -0.00163255793,       1.056708265,      -2.887732459,      -2.746275181,      -2.744967132,      -2.771001406
        187,           0,          99,      -5.954567326,      -3.037201921,      -3.488903766,     -0.3056779192,       1.925703366,    -0.01314218126,                 0,                 0,                 0,   1.772954768e-05,       1.925703366,    -0.01314218126,                 0,   -0.006824613536,       1.240727018,      -2.869446099,      -2.750266439,      -2.761876798,      -2.766697326
        188,           0,          99,        -6.0256044,      -3.125882209,      -3.616697924,     -0.3935688664,       1.926618897,    -0.02036844992,                 0,                 0,                 0,   2.425105193e-05,       1.926618897,    -0.02036844992,                 0,    -0.01057212195,       1.130887319,      -2.945887226,      -2.835818046,      -2.898303489,      -2.857990213
        189,           0,          99,      -6.327372211,      -3.474204608,      -3.864124183,     -0.7199893709,       1.925515231,    -0.02336096994,                 0,                 0,                 0,   2.606221342e-05,       1.925515231,    -0.02336096994,                 0,    -0.01213232156,       1.048909323,      -3.252235806,      -3.188426887,      -3.155794094,      -3.187470472
        190,           0,          99,      -6.336127886,      -3.421861785,      -3.834900686,      -0.698497693,       1.924308097,    -0.02180054982,                 0,                 0,                 0,   2.208775734e-05,       1.924308097,    -0.02180054982,                 0,    -0.01132903294,       1.028454028,       -3.26663469,      -3.143523638,        -3.1315729,      -3.173831585
        191,           0,          99,       -6.11296737,      -3.166694323,      -3.612104224,     -0.4551528776,       1.924116345,    -0.01614596405,                 0,                 0,                 0,   1.186670216e-05,       1.924116345,    -0.01614596405,                 0,   -0.008391365779,      0.8160654303,      -3.049552931,      -2.893775639,      -2.918744391,      -2.936870884
        192,           0,          99,      -5.982785851,      -3.039529513,      -3.483467811,     -0.3251214529,       1.925205319,   -0.007237816081,                 0,                 0,                 0,   2.271280247e-06,       1.925205319,   -0.007237816081,                 0,   -0.003759503472,      0.9187690179,      -2.928314616,      -2.770544183,      -2.799343906,      -2.816234544
        193,           0,          99,      -5.947961828,      -3.042144897,      -3.521356443,      -0.294836413,       1.927420417,    0.003087752844,                 0,                 0,                 0,  -5.126768543e-06,       1.927420417,    0.003087752844,                 0,    0.001602013145,      0.9971716654,      -2.898625225,      -2.770211954,      -2.848380422,      -2.791098956
        194,           0,          99,      -6.028428692,      -3.132061547,      -3.585498524,     -0.3876354016,        1.92982496,     0.01190943034,                 0,                 0,                 0,  -8.410843527e-06,        1.92982496,     0.01190943034,                 0,    0.006171248991,       1.117870423,      -2.979859944,      -2.852007383,      -2.919572495,      -2.882766392
        195,           0,          99,      -6.096246973,      -3.207142089,       -3.65255015,     -0.4731070808,       1.930587544,     0.01716722831,                 0,                 0,                 0,  -1.451438284e-05,       1.930587544,     0.01716722831,                 0,    0.008892229917,       1.113532388,      -3.048621258,      -2.922915779,      -2.994456573,      -2.968092153
        196,           0,          99,      -6.380384846,      -3.505045294,      -3.876803774,     -0.7659415389,       1.929979422,     0.01823296466,                 0,                 0,                 0,   -1.92773659e-05,       1.929979422,     0.01823296466,                 0,    0.009447232678,       1.176723019,      -3.329147926,      -3.220811149,      -3.216061369,      -3.256904569
        197,           0,          99,      -6.237036801,       -3.30099241,      -3.733463956,     -0.5842264721,       1.929461351,     0.01542513262,                 0,                 0,                 0,   -1.42533147e-05,       1.929461351,     0.01542513262,                 0,    0.007994527909,       1.041068063,      -3.187522749,      -3.020937852,      -3.075185186,      -3.077686907
        198,           0,          99,      -6.080697848,      -3.136238608,      -3.564020308,      -0.418640796,       1.929433473,    0.009343890263,                 0,                 0,                 0,  -2.734326344e-06,       1.929433473,    0.009343890263,                 0,    0.004842815465,       1.102417816,      -3.033176752,      -2.860443496,      -2.909097695,      -2.914948886
        199,           0,          99,      -5.982855513,      -3.048104989,      -3.467918495,     -0.3304738234,       1.930307132,    0.001157505348,                 0,                 0,                 0,   5.804508024e-06,       1.930307132,    0.001157505348,                 0,    0.000599648278,       1.142588319,       -2.94104073,      -2.773490217,       -2.82123884,      -2.832963049
